"","time","cif.control","cif.control.lower","cif.control.upper","cif.exposure","cif.exposure.lower","cif.exposure.upper"
"158",3.3785078713,0.333116637049484,0.280415318728446,0.364494121130413,0.269720242650593,0.247133441550617,0.39842475537343
"159",3.4031485284,0.334991278326347,0.282151427274483,0.368674309525766,0.271322280590696,0.247580029403797,0.400278849023256
"160",3.4113620808,0.33713580308244,0.283899709422253,0.372081109829618,0.27315638733057,0.249052778654304,0.402125179809251
"161",3.4168377823,0.338951024097582,0.285726655218129,0.375654095583858,0.274709885582057,0.250008782095214,0.404652439340134
"162",3.4524298426,0.340654706783898,0.287519557603898,0.375654095583858,0.276168836715808,0.251484425123359,0.406470906256295
"163",3.4551676934,0.340654706783898,0.287519557603898,0.375654095583858,0.276168836715808,0.251484425123359,0.406470906256295
"164",3.4688569473,0.340654706783898,0.287519557603898,0.375654095583858,0.276168836715808,0.251484425123359,0.406470906256295
"165",3.4825462012,0.342541874814839,0.289060742183414,0.377397678046878,0.277786598194637,0.256516489124166,0.408238142942469
"166",3.4934976044,0.342541874814839,0.289060742183414,0.377397678046878,0.277786598194637,0.256516489124166,0.408238142942469
"167",3.5044490075,0.342541874814839,0.289060742183414,0.377397678046878,0.277786598194637,0.256516489124166,0.408238142942469
"168",3.537303217,0.344685439518834,0.292924685819679,0.377496023119522,0.279625609789154,0.258046432178852,0.410753134923261
"169",3.5400410678,0.346936825920884,0.294930400662349,0.379694054710836,0.281558737248068,0.259193324459437,0.41277575943789
"170",3.5509924709,0.34876021630825,0.297361066170926,0.381703976962885,0.283125432916264,0.259884711736246,0.414457953788577
"171",3.5920602327,0.34876021630825,0.297361066170926,0.381703976962885,0.283125432916264,0.259884711736246,0.414457953788577
"172",3.6084873374,0.34876021630825,0.297361066170926,0.381703976962885,0.283125432916264,0.259884711736246,0.414457953788577
"173",3.6221765914,0.350575416728254,0.297361066170926,0.382866256020695,0.284687190531883,0.261312914369665,0.414457953788577
"174",3.6468172485,0.350575416728254,0.297361066170926,0.382866256020695,0.284687190531883,0.261312914369665,0.414457953788577
"175",3.6577686516,0.352429270297078,0.300345117598289,0.384568335409335,0.286283317659684,0.261333829324303,0.419619482743575
